Date,Open,High,Low,Close,Adj Close,Volume
2004-03-30,0.750000,0.750000,0.690000,0.690000,0.690000,1190000
2004-03-31,0.690000,0.690000,0.690000,0.690000,0.690000,358000
2004-04-01,0.710000,0.710000,0.700000,0.700000,0.700000,96000
2004-04-02,0.720000,0.740000,0.720000,0.740000,0.740000,800000
2004-04-05,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-04-06,0.760000,0.880000,0.760000,0.860000,0.860000,3006000
2004-04-07,0.850000,1.020000,0.850000,1.000000,1.000000,5716000
2004-04-08,1.000000,1.300000,1.000000,1.260000,1.260000,9062000
2004-04-09,1.260000,1.260000,1.260000,1.260000,1.260000,0
2004-04-12,1.260000,1.260000,1.260000,1.260000,1.260000,0
2004-04-13,1.260000,1.330000,1.130000,1.160000,1.160000,6948000
2004-04-14,1.100000,1.200000,1.060000,1.130000,1.130000,3414000
2004-04-15,1.130000,1.170000,1.120000,1.150000,1.150000,11452000
2004-04-16,1.120000,1.150000,1.020000,1.030000,1.030000,4234000
2004-04-19,1.030000,1.040000,1.000000,1.020000,1.020000,2640000
2004-04-20,1.000000,1.140000,1.000000,1.030000,1.030000,4870000
2004-04-21,1.020000,1.070000,1.010000,1.030000,1.030000,1222000
2004-04-22,1.020000,1.080000,1.010000,1.030000,1.030000,2546000
2004-04-23,1.020000,1.060000,1.000000,1.060000,1.060000,4646000
2004-04-26,1.050000,1.050000,1.050000,1.050000,1.050000,0
2004-04-27,1.040000,1.040000,0.980000,0.980000,0.980000,1366000
2004-04-28,0.950000,0.980000,0.850000,0.930000,0.930000,3194000
2004-04-29,0.930000,0.930000,0.840000,0.890000,0.890000,1858000
2004-04-30,0.850000,0.900000,0.850000,0.900000,0.900000,1144000
2004-05-03,0.880000,0.880000,0.870000,0.880000,0.880000,230000
2004-05-04,0.890000,0.900000,0.870000,0.900000,0.900000,644000
2004-05-05,0.880000,0.880000,0.870000,0.880000,0.880000,60000
2004-05-06,0.850000,0.850000,0.850000,0.850000,0.850000,56000
2004-05-07,0.840000,0.850000,0.790000,0.850000,0.850000,2558000
2004-05-10,0.760000,0.820000,0.750000,0.790000,0.790000,2530000
2004-05-11,0.780000,0.820000,0.750000,0.800000,0.800000,5048000
2004-05-12,0.810000,0.810000,0.770000,0.770000,0.770000,320000
2004-05-13,0.800000,0.800000,0.750000,0.750000,0.750000,620000
2004-05-14,0.770000,0.780000,0.750000,0.760000,0.760000,360000
2004-05-17,0.740000,0.740000,0.650000,0.710000,0.710000,76000
2004-05-18,0.660000,0.660000,0.600000,0.630000,0.630000,1184000
2004-05-19,0.700000,0.720000,0.680000,0.680000,0.680000,366000
2004-05-20,0.660000,0.690000,0.650000,0.680000,0.680000,390000
2004-05-21,0.680000,0.740000,0.680000,0.740000,0.740000,370000
2004-05-24,0.740000,0.740000,0.700000,0.700000,0.700000,60000
2004-05-25,0.740000,0.740000,0.650000,0.650000,0.650000,816000
2004-05-26,0.650000,0.650000,0.650000,0.650000,0.650000,0
2004-05-27,0.710000,0.710000,0.670000,0.680000,0.680000,1412000
2004-05-28,0.680000,0.700000,0.680000,0.690000,0.690000,814000
2004-05-31,0.700000,0.700000,0.700000,0.700000,0.700000,100000
2004-06-01,0.700000,0.750000,0.700000,0.750000,0.750000,742000
2004-06-02,0.750000,0.810000,0.750000,0.810000,0.810000,1204000
2004-06-03,0.800000,0.950000,0.800000,0.910000,0.910000,2334000
2004-06-04,0.860000,0.970000,0.860000,0.870000,0.870000,2000000
2004-06-07,0.860000,0.860000,0.840000,0.860000,0.860000,866000
2004-06-08,0.860000,0.860000,0.760000,0.800000,0.800000,592000
2004-06-09,0.800000,0.800000,0.750000,0.780000,0.780000,340000
2004-06-10,0.780000,0.780000,0.730000,0.730000,0.730000,0
2004-06-11,0.750000,0.760000,0.740000,0.760000,0.760000,196000
2004-06-14,0.730000,0.760000,0.720000,0.760000,0.760000,80000
2004-06-15,0.700000,0.740000,0.700000,0.740000,0.740000,714000
2004-06-16,0.720000,0.740000,0.700000,0.740000,0.740000,174000
2004-06-17,0.720000,0.720000,0.700000,0.720000,0.720000,570000
2004-06-18,0.680000,0.700000,0.650000,0.680000,0.680000,600000
2004-06-21,0.700000,0.700000,0.650000,0.650000,0.650000,692000
2004-06-22,0.650000,0.650000,0.650000,0.650000,0.650000,0
2004-06-23,0.680000,0.690000,0.660000,0.660000,0.660000,1218000
2004-06-24,0.680000,0.700000,0.680000,0.690000,0.690000,860000
2004-06-25,0.660000,0.680000,0.660000,0.670000,0.670000,1410000
2004-06-28,0.670000,0.670000,0.650000,0.670000,0.670000,182000
2004-06-29,0.680000,0.680000,0.680000,0.680000,0.680000,8000
2004-06-30,0.670000,0.690000,0.670000,0.680000,0.680000,192000
2004-07-01,0.680000,0.680000,0.680000,0.680000,0.680000,0
2004-07-02,0.680000,0.680000,0.630000,0.650000,0.650000,950000
2004-07-05,0.650000,0.650000,0.650000,0.650000,0.650000,0
2004-07-06,0.650000,0.670000,0.630000,0.660000,0.660000,1600000
2004-07-07,0.640000,0.660000,0.630000,0.630000,0.630000,2410000
2004-07-08,0.620000,0.640000,0.500000,0.560000,0.560000,4936000
2004-07-09,0.500000,0.540000,0.490000,0.520000,0.520000,1856000
2004-07-12,0.510000,0.520000,0.510000,0.520000,0.520000,1400000
2004-07-13,0.500000,0.510000,0.490000,0.500000,0.500000,1162000
2004-07-14,0.510000,0.620000,0.500000,0.530000,0.530000,2390000
2004-07-15,0.510000,0.550000,0.495000,0.500000,0.500000,1862000
2004-07-16,0.520000,0.520000,0.500000,0.500000,0.500000,22000
2004-07-19,0.510000,0.510000,0.470000,0.490000,0.490000,534000
2004-07-20,0.480000,0.495000,0.480000,0.495000,0.495000,1520000
2004-07-21,0.495000,0.495000,0.470000,0.480000,0.480000,400000
2004-07-22,0.485000,0.485000,0.480000,0.480000,0.480000,1190000
2004-07-23,0.480000,0.480000,0.470000,0.470000,0.470000,1792000
2004-07-26,0.430000,0.465000,0.430000,0.450000,0.450000,210000
2004-07-27,0.420000,0.470000,0.400000,0.425000,0.425000,812000
2004-07-28,0.410000,0.410000,0.400000,0.400000,0.400000,416000
2004-07-29,0.390000,0.390000,0.350000,0.375000,0.375000,840000
2004-07-30,0.385000,0.385000,0.315000,0.360000,0.360000,1790000
2004-08-02,0.400000,0.435000,0.360000,0.435000,0.435000,824000
2004-08-03,0.500000,0.500000,0.400000,0.450000,0.450000,580000
2004-08-04,0.445000,0.450000,0.415000,0.450000,0.450000,152000
2004-08-05,0.470000,0.470000,0.440000,0.445000,0.445000,224000
2004-08-06,0.430000,0.430000,0.430000,0.430000,0.430000,10000
2004-08-09,0.445000,0.465000,0.430000,0.465000,0.465000,1062000
2004-08-10,0.435000,0.440000,0.430000,0.440000,0.440000,874000
2004-08-11,0.430000,0.430000,0.430000,0.430000,0.430000,66000
2004-08-12,0.400000,0.425000,0.400000,0.425000,0.425000,1600000
2004-08-13,0.430000,0.430000,0.375000,0.375000,0.375000,900000
2004-08-16,0.340000,0.405000,0.325000,0.405000,0.405000,1700000
2004-08-17,0.425000,0.425000,0.400000,0.405000,0.405000,1350000
2004-08-18,0.405000,0.420000,0.405000,0.420000,0.420000,1210000
2004-08-19,0.415000,0.415000,0.415000,0.415000,0.415000,560000
2004-08-20,0.405000,0.405000,0.395000,0.395000,0.395000,358000
2004-08-23,0.415000,0.415000,0.395000,0.395000,0.395000,500000
2004-08-24,0.400000,0.400000,0.385000,0.385000,0.385000,1564000
2004-08-25,0.390000,0.390000,0.360000,0.360000,0.360000,0
2004-08-26,0.395000,0.395000,0.355000,0.355000,0.355000,736000
2004-08-27,0.350000,0.390000,0.350000,0.390000,0.390000,1824000
2004-08-30,0.395000,0.395000,0.395000,0.395000,0.395000,220000
2004-08-31,0.370000,0.390000,0.370000,0.390000,0.390000,460000
2004-09-01,0.350000,0.370000,0.330000,0.340000,0.340000,1396000
2004-09-02,0.330000,0.345000,0.325000,0.345000,0.345000,1010000
2004-09-03,0.350000,0.350000,0.325000,0.330000,0.330000,550000
2004-09-06,0.330000,0.330000,0.330000,0.330000,0.330000,200000
2004-09-07,0.340000,0.340000,0.315000,0.315000,0.315000,0
2004-09-08,0.320000,0.325000,0.270000,0.270000,0.270000,556000
2004-09-09,0.280000,0.330000,0.280000,0.330000,0.330000,816000
2004-09-10,0.340000,0.345000,0.330000,0.345000,0.345000,1154000
2004-09-13,0.335000,0.335000,0.330000,0.330000,0.330000,520000
2004-09-14,0.340000,0.345000,0.340000,0.345000,0.345000,210000
2004-09-15,0.340000,0.340000,0.335000,0.340000,0.340000,550000
2004-09-16,0.335000,0.335000,0.335000,0.335000,0.335000,200000
2004-09-17,0.335000,0.335000,0.305000,0.320000,0.320000,582000
2004-09-20,0.310000,0.310000,0.305000,0.305000,0.305000,96000
2004-09-21,0.305000,0.310000,0.305000,0.310000,0.310000,200000
2004-09-22,0.310000,0.310000,0.300000,0.305000,0.305000,550000
2004-09-23,0.310000,0.310000,0.310000,0.310000,0.310000,180000
2004-09-24,0.315000,0.315000,0.315000,0.315000,0.315000,180000
2004-09-27,0.320000,0.325000,0.320000,0.325000,0.325000,280000
2004-09-28,0.325000,0.345000,0.290000,0.300000,0.300000,146000
2004-09-29,0.300000,0.300000,0.300000,0.300000,0.300000,0
2004-09-30,0.325000,0.335000,0.325000,0.335000,0.335000,768000
2004-10-01,0.335000,0.335000,0.335000,0.335000,0.335000,0
2004-10-04,0.285000,0.285000,0.285000,0.285000,0.285000,200000
2004-10-05,0.295000,0.315000,0.280000,0.305000,0.305000,1354000
2004-10-06,0.305000,0.305000,0.290000,0.300000,0.300000,468000
2004-10-07,0.300000,0.310000,0.300000,0.310000,0.310000,262000
2004-10-08,0.310000,0.340000,0.310000,0.320000,0.320000,1020000
2004-10-11,0.315000,0.320000,0.295000,0.305000,0.305000,1064000
2004-10-12,0.300000,0.305000,0.300000,0.300000,0.300000,152000
2004-10-13,0.280000,0.300000,0.280000,0.300000,0.300000,500000
2004-10-14,0.300000,0.300000,0.300000,0.300000,0.300000,0
2004-10-15,0.280000,0.290000,0.280000,0.290000,0.290000,530000
2004-10-18,0.290000,0.295000,0.260000,0.295000,0.295000,116000
2004-10-19,0.295000,0.295000,0.295000,0.295000,0.295000,0
2004-10-20,0.280000,0.285000,0.275000,0.275000,0.275000,586000
2004-10-21,0.280000,0.285000,0.280000,0.285000,0.285000,224000
2004-10-22,0.285000,0.285000,0.285000,0.285000,0.285000,0
2004-10-25,0.285000,0.290000,0.285000,0.290000,0.290000,186000
2004-10-26,0.275000,0.290000,0.275000,0.285000,0.285000,870000
2004-10-27,0.290000,0.290000,0.275000,0.275000,0.275000,200000
2004-10-28,0.270000,0.275000,0.265000,0.270000,0.270000,1008000
2004-10-29,0.255000,0.255000,0.255000,0.255000,0.255000,96000
2004-11-01,0.275000,0.275000,0.270000,0.275000,0.275000,714000
2004-11-02,0.275000,0.275000,0.265000,0.265000,0.265000,42000
2004-11-03,0.275000,0.320000,0.275000,0.300000,0.300000,2004000
2004-11-04,0.310000,0.310000,0.285000,0.285000,0.285000,1266000
2004-11-05,0.285000,0.285000,0.285000,0.285000,0.285000,0
2004-11-08,0.315000,0.320000,0.280000,0.280000,0.280000,1052000
2004-11-09,0.280000,0.300000,0.280000,0.295000,0.295000,588000
2004-11-10,0.305000,0.420000,0.305000,0.415000,0.415000,12318000
2004-11-11,0.415000,0.520000,0.400000,0.520000,0.520000,24178000
2004-11-12,0.510000,0.690000,0.500000,0.560000,0.560000,28394000
2004-11-15,0.550000,0.600000,0.520000,0.560000,0.560000,10884000
2004-11-16,0.500000,0.550000,0.500000,0.530000,0.530000,6610000
2004-11-17,0.520000,0.530000,0.510000,0.520000,0.520000,6966000
2004-11-18,0.520000,0.520000,0.460000,0.475000,0.475000,5482000
2004-11-19,0.500000,0.500000,0.470000,0.500000,0.500000,3834000
2004-11-22,0.465000,0.630000,0.465000,0.620000,0.620000,13576000
2004-11-23,0.610000,0.630000,0.580000,0.590000,0.590000,4766000
2004-11-24,0.590000,0.600000,0.560000,0.580000,0.580000,3346000
2004-11-25,0.560000,0.590000,0.520000,0.540000,0.540000,3362000
2004-11-26,0.530000,0.610000,0.510000,0.590000,0.590000,6826000
2004-11-29,0.590000,0.590000,0.570000,0.590000,0.590000,2616000
2004-11-30,0.600000,0.760000,0.600000,0.760000,0.760000,31360000
2004-12-01,0.730000,0.730000,0.680000,0.700000,0.700000,6918000
2004-12-02,0.710000,0.710000,0.640000,0.690000,0.690000,2486000
2004-12-03,0.660000,0.690000,0.650000,0.650000,0.650000,2544000
2004-12-06,0.650000,0.650000,0.620000,0.630000,0.630000,2030000
2004-12-07,0.620000,0.630000,0.590000,0.630000,0.630000,1228000
2004-12-08,0.610000,0.620000,0.570000,0.570000,0.570000,1860000
2004-12-09,0.570000,0.600000,0.560000,0.590000,0.590000,740000
2004-12-10,0.590000,0.600000,0.570000,0.590000,0.590000,4140000
2004-12-13,0.590000,0.590000,0.550000,0.570000,0.570000,1558000
2004-12-14,0.580000,0.590000,0.540000,0.570000,0.570000,1844000
2004-12-15,0.560000,0.590000,0.550000,0.570000,0.570000,1778000
2004-12-16,0.560000,0.560000,0.520000,0.550000,0.550000,3206000
2004-12-17,0.550000,0.550000,0.500000,0.540000,0.540000,1960000
2004-12-20,0.500000,0.530000,0.500000,0.500000,0.500000,720000
2004-12-21,0.490000,0.540000,0.490000,0.530000,0.530000,1668000
2004-12-22,0.490000,0.520000,0.490000,0.500000,0.500000,1420000
