Date,Open,High,Low,Close,Adj Close,Volume
2016-10-06,2.440000,2.450000,2.310000,2.360000,2.360000,45462000
2016-10-07,2.360000,2.390000,2.240000,2.290000,2.290000,17916000
2016-10-11,2.290000,2.300000,2.210000,2.250000,2.250000,3713000
2016-10-12,2.250000,2.330000,2.250000,2.290000,2.290000,3813000
2016-10-13,2.300000,2.310000,2.280000,2.280000,2.280000,1961000
2016-10-14,2.300000,2.300000,2.260000,2.260000,2.260000,1662000
2016-10-17,2.270000,2.270000,2.220000,2.230000,2.230000,893000
2016-10-18,2.230000,2.260000,2.230000,2.250000,2.250000,1202000
2016-10-19,2.250000,2.260000,2.230000,2.230000,2.230000,731000
2016-10-20,2.230000,2.250000,2.220000,2.240000,2.240000,1490000
2016-10-21,2.240000,2.240000,2.240000,2.240000,2.240000,0
2016-10-24,2.250000,2.250000,2.210000,2.210000,2.210000,1438000
2016-10-25,2.220000,2.220000,2.120000,2.170000,2.170000,2467000
2016-10-26,2.170000,2.180000,2.150000,2.160000,2.160000,2852000
2016-10-27,2.170000,2.170000,2.160000,2.160000,2.160000,2088000
2016-10-28,2.160000,2.160000,2.150000,2.160000,2.160000,2434000
2016-10-31,2.150000,2.180000,2.110000,2.180000,2.180000,583000
2016-11-01,2.140000,2.190000,2.120000,2.130000,2.130000,149000
2016-11-02,2.120000,2.120000,2.050000,2.060000,2.060000,338000
2016-11-03,2.040000,2.040000,2.000000,2.010000,2.010000,362000
2016-11-04,2.000000,2.010000,1.870000,1.890000,1.890000,1028000
2016-11-07,1.890000,1.930000,1.890000,1.920000,1.920000,326000
2016-11-08,1.910000,1.940000,1.910000,1.930000,1.930000,86000
2016-11-09,1.910000,1.910000,1.800000,1.890000,1.890000,378000
2016-11-10,1.960000,1.960000,1.860000,1.910000,1.910000,320000
2016-11-11,1.890000,1.900000,1.870000,1.870000,1.870000,242000
2016-11-14,1.870000,1.870000,1.860000,1.860000,1.860000,28000
2016-11-15,1.850000,1.860000,1.800000,1.820000,1.820000,674000
2016-11-16,1.800000,1.910000,1.800000,1.880000,1.880000,446000
2016-11-17,1.870000,1.950000,1.870000,1.940000,1.940000,253000
2016-11-18,1.900000,1.960000,1.880000,1.950000,1.950000,118000
2016-11-21,1.930000,1.960000,1.870000,1.930000,1.930000,103000
2016-11-22,1.920000,1.920000,1.870000,1.880000,1.880000,103000
2016-11-23,1.820000,1.900000,1.820000,1.880000,1.880000,160000
2016-11-24,1.850000,1.900000,1.850000,1.880000,1.880000,180000
2016-11-25,1.900000,1.900000,1.880000,1.880000,1.880000,64000
2016-11-28,1.880000,2.000000,1.880000,1.910000,1.910000,689000
2016-11-29,1.910000,1.910000,1.840000,1.870000,1.870000,465000
2016-11-30,1.850000,1.900000,1.850000,1.880000,1.880000,734000
2016-12-01,1.860000,1.870000,1.830000,1.830000,1.830000,548000
2016-12-02,1.810000,1.840000,1.810000,1.820000,1.820000,317000
2016-12-05,1.820000,1.920000,1.820000,1.850000,1.850000,268000
2016-12-06,1.890000,1.890000,1.850000,1.860000,1.860000,717000
2016-12-07,1.880000,1.940000,1.880000,1.890000,1.890000,2126000
2016-12-08,1.910000,1.910000,1.850000,1.850000,1.850000,566000
2016-12-09,1.850000,1.880000,1.830000,1.860000,1.860000,391000
2016-12-12,1.840000,1.850000,1.750000,1.790000,1.790000,925000
2016-12-13,1.800000,1.820000,1.690000,1.740000,1.740000,1590000
2016-12-14,1.740000,1.740000,1.630000,1.640000,1.640000,1489000
2016-12-15,1.640000,1.680000,1.640000,1.650000,1.650000,252000
2016-12-16,1.650000,1.650000,1.610000,1.650000,1.650000,294000
2016-12-19,1.620000,1.700000,1.620000,1.630000,1.630000,575000
2016-12-20,1.640000,1.720000,1.640000,1.670000,1.670000,281000
2016-12-21,1.700000,1.730000,1.660000,1.720000,1.720000,646000
2016-12-22,1.700000,1.750000,1.700000,1.740000,1.740000,383000
2016-12-23,1.720000,1.750000,1.580000,1.730000,1.730000,351000
2016-12-28,1.730000,1.820000,1.720000,1.820000,1.820000,799000
2016-12-29,1.820000,1.870000,1.770000,1.850000,1.850000,1138000
2016-12-30,1.840000,1.960000,1.830000,1.960000,1.960000,2244000
2017-01-03,1.960000,1.960000,1.850000,1.870000,1.870000,281000
2017-01-04,1.880000,1.880000,1.850000,1.860000,1.860000,23000
2017-01-05,1.920000,1.920000,1.860000,1.880000,1.880000,99000
2017-01-06,1.880000,1.880000,1.880000,1.880000,1.880000,5000
2017-01-09,1.870000,1.870000,1.830000,1.850000,1.850000,30000
2017-01-10,1.850000,1.850000,1.790000,1.830000,1.830000,159000
2017-01-11,1.780000,1.800000,1.740000,1.780000,1.780000,553000
2017-01-12,1.760000,1.780000,1.710000,1.710000,1.710000,673000
2017-01-13,1.720000,1.770000,1.710000,1.720000,1.720000,110000
2017-01-16,1.720000,1.720000,1.690000,1.700000,1.700000,358000
2017-01-17,1.700000,1.740000,1.680000,1.720000,1.720000,162000
2017-01-18,1.730000,1.760000,1.700000,1.740000,1.740000,194000
2017-01-19,1.740000,1.740000,1.710000,1.720000,1.720000,187000
2017-01-20,1.730000,1.940000,1.730000,1.910000,1.910000,3253000
2017-01-23,1.910000,1.970000,1.820000,1.930000,1.930000,1232000
2017-01-24,1.930000,1.960000,1.880000,1.890000,1.890000,518000
2017-01-25,1.890000,1.900000,1.860000,1.890000,1.890000,119000
2017-01-26,1.890000,1.910000,1.880000,1.880000,1.880000,227000
2017-01-27,1.870000,1.940000,1.870000,1.910000,1.910000,114000
2017-02-01,1.910000,1.920000,1.850000,1.880000,1.880000,233000
2017-02-02,1.860000,1.870000,1.830000,1.850000,1.850000,125000
2017-02-03,1.840000,1.860000,1.790000,1.860000,1.860000,160000
2017-02-06,1.860000,1.860000,1.810000,1.830000,1.830000,226000
2017-02-07,1.840000,1.850000,1.830000,1.830000,1.830000,83000
2017-02-08,1.830000,1.860000,1.830000,1.860000,1.860000,125000
2017-02-09,1.840000,1.880000,1.830000,1.830000,1.830000,523000
2017-02-10,1.840000,1.860000,1.830000,1.850000,1.850000,219000
2017-02-13,1.880000,1.880000,1.820000,1.830000,1.830000,451000
2017-02-14,1.860000,1.900000,1.780000,1.840000,1.840000,1280000
2017-02-15,1.840000,1.840000,1.820000,1.820000,1.820000,364000
2017-02-16,1.830000,1.840000,1.810000,1.820000,1.820000,316000
2017-02-17,1.810000,1.820000,1.790000,1.810000,1.810000,266000
2017-02-20,1.810000,1.810000,1.800000,1.800000,1.800000,113000
2017-02-21,1.790000,1.790000,1.780000,1.780000,1.780000,779000
2017-02-22,1.780000,1.850000,1.780000,1.790000,1.790000,439000
2017-02-23,1.780000,1.800000,1.750000,1.780000,1.780000,554000
2017-02-24,1.790000,1.790000,1.750000,1.760000,1.760000,426000
2017-02-27,1.770000,1.770000,1.740000,1.760000,1.760000,629000
2017-02-28,1.750000,1.770000,1.730000,1.750000,1.750000,771000
2017-03-01,1.740000,1.750000,1.730000,1.730000,1.730000,4962000
2017-03-02,1.750000,1.750000,1.710000,1.720000,1.720000,450000
2017-03-03,1.730000,1.750000,1.710000,1.710000,1.710000,450000
2017-03-06,1.720000,1.730000,1.690000,1.700000,1.700000,340000
2017-03-07,1.700000,1.700000,1.700000,1.700000,1.700000,110000
2017-03-08,1.710000,1.710000,1.690000,1.700000,1.700000,369000
2017-03-09,1.700000,1.700000,1.690000,1.700000,1.700000,122000
2017-03-10,1.680000,1.680000,1.670000,1.680000,1.680000,222000
2017-03-13,1.680000,1.680000,1.650000,1.670000,1.670000,543000
2017-03-14,1.670000,1.670000,1.620000,1.640000,1.640000,782000
2017-03-15,1.650000,1.650000,1.630000,1.640000,1.640000,192000
2017-03-16,1.640000,1.700000,1.630000,1.660000,1.660000,885000
2017-03-17,1.680000,1.720000,1.660000,1.660000,1.660000,170000
2017-03-20,1.660000,1.800000,1.660000,1.800000,1.800000,2803000
2017-03-21,1.820000,1.840000,1.720000,1.750000,1.750000,2402000
2017-03-22,1.750000,1.770000,1.720000,1.760000,1.760000,1931000
2017-03-23,1.760000,1.770000,1.730000,1.740000,1.740000,1014000
2017-03-24,1.750000,1.750000,1.740000,1.750000,1.750000,365000
2017-03-27,1.740000,1.750000,1.680000,1.690000,1.690000,701000
2017-03-28,1.710000,1.710000,1.650000,1.660000,1.660000,908000
2017-03-29,1.680000,1.720000,1.680000,1.700000,1.700000,469000
2017-03-30,1.700000,1.700000,1.660000,1.680000,1.680000,540000
2017-03-31,1.710000,1.740000,1.660000,1.660000,1.660000,1746000
2017-04-03,1.680000,1.710000,1.590000,1.620000,1.620000,1825000
2017-04-05,1.620000,1.670000,1.600000,1.620000,1.620000,503000
2017-04-06,1.650000,1.650000,1.610000,1.630000,1.630000,216000
2017-04-07,1.650000,1.650000,1.620000,1.640000,1.640000,443000
2017-04-10,1.640000,1.940000,1.640000,1.890000,1.890000,9270000
2017-04-11,1.900000,1.910000,1.820000,1.860000,1.860000,2620000
2017-04-12,1.870000,1.920000,1.870000,1.900000,1.900000,2306000
2017-04-13,1.900000,1.980000,1.870000,1.900000,1.900000,1680000
2017-04-18,1.900000,2.050000,1.900000,2.000000,2.000000,3350000
2017-04-19,2.010000,2.020000,1.960000,1.990000,1.990000,1301000
2017-04-20,2.000000,2.030000,1.970000,2.000000,2.000000,1277000
2017-04-21,2.020000,2.020000,1.980000,2.000000,2.000000,763000
2017-04-24,2.030000,2.250000,2.020000,2.120000,2.120000,4051000
2017-04-25,2.160000,2.220000,2.110000,2.160000,2.160000,3197000
2017-04-26,2.190000,2.190000,2.010000,2.050000,2.050000,1212000
2017-04-27,2.080000,2.150000,2.040000,2.120000,2.120000,1897000
2017-04-28,2.120000,2.120000,2.040000,2.050000,2.050000,599000
2017-05-02,2.050000,2.100000,2.040000,2.080000,2.080000,1261000
2017-05-04,2.080000,2.100000,2.050000,2.090000,2.090000,170000
2017-05-05,2.070000,2.090000,2.070000,2.080000,2.080000,120000
2017-05-08,2.070000,2.110000,2.010000,2.060000,2.060000,265000
