Date,Open,High,Low,Close,Adj Close,Volume
2001-03-28,0.694810,0.741130,0.694810,0.741130,0.661656,345420
2001-03-29,0.741130,0.741130,0.685540,0.685540,0.612027,129533
2001-03-30,0.676280,0.694810,0.676280,0.685540,0.612027,174869
2001-04-02,0.685540,0.694810,0.676280,0.676280,0.603760,130828
2001-04-03,0.676280,0.676280,0.667010,0.667010,0.595484,87600
2001-04-04,0.657750,0.657750,0.629960,0.648490,0.578950,280753
2001-04-05,null,null,null,null,null,null
2001-04-06,0.639220,0.648490,0.602160,0.602160,0.537588,716996
2001-04-09,0.574370,0.583640,0.574370,0.583640,0.521054,112262
2001-04-10,0.565110,0.574370,0.565110,0.574370,0.512778,246112
2001-04-11,0.583640,0.611430,0.583640,0.611430,0.545864,297925
2001-04-12,0.611430,0.611430,0.592900,0.611430,0.545864,267701
2001-04-13,null,null,null,null,null,null
2001-04-16,null,null,null,null,null,null
2001-04-17,0.639220,0.648490,0.639220,0.648490,0.578950,209659
2001-04-18,0.667010,0.694810,0.667010,0.667010,0.595484,267701
2001-04-19,0.648490,0.694810,0.648490,0.685540,0.612027,338944
2001-04-20,0.667010,0.667010,0.611430,0.639220,0.570674,433934
2001-04-23,0.611430,0.648490,0.611430,0.611430,0.545864,240133
2001-04-24,0.620690,0.667010,0.620690,0.657750,0.587217,43178
2001-04-25,0.639220,0.639220,0.639220,0.639220,0.570674,43178
2001-04-26,0.639220,0.639220,0.639220,0.639220,0.570674,43178
2001-04-27,0.611430,0.648490,0.611430,0.648490,0.578950,78217
2001-04-30,null,null,null,null,null,null
2001-05-01,null,null,null,null,null,null
2001-05-02,0.648490,0.657750,0.648490,0.657750,0.587217,330308
2001-05-03,0.657750,0.694810,0.657750,0.694810,0.620303,109023
2001-05-04,0.648490,0.667010,0.648490,0.667010,0.595484,246112
2001-05-07,0.685540,0.694810,0.676280,0.694810,0.620303,94991
2001-05-08,0.657750,0.694810,0.657750,0.694810,0.620303,472794
2001-05-09,0.694810,0.768920,0.685540,0.768920,0.686466,1232719
2001-05-10,0.741130,0.741130,0.722600,0.722600,0.645113,656797
2001-05-11,0.731860,0.759650,0.731860,0.759650,0.678190,895934
2001-05-14,0.741130,0.750390,0.741130,0.741130,0.661656,239635
2001-05-15,0.741130,0.741130,0.713330,0.713330,0.636837,21589
2001-05-16,0.759650,0.759650,0.731860,0.750390,0.669923,613121
2001-05-17,0.759650,0.833770,0.759650,0.815240,0.727819,2046865
2001-05-18,0.796710,0.907880,0.759650,0.880090,0.785715,1206813
2001-05-21,0.852290,0.880090,0.833770,0.843030,0.752629,973654
2001-05-22,0.815240,0.861560,0.815240,0.852290,0.760896,481430
2001-05-23,0.861560,0.889350,0.852290,0.870820,0.777439,947747
2001-05-24,0.833770,0.972730,0.787450,0.972730,0.868421,4358775
2001-05-25,1.000520,1.093160,0.981990,1.028310,0.918041,12584746
2001-05-28,1.046840,1.046840,0.954200,0.981990,0.876688,3065756
2001-05-29,0.972730,0.991260,0.907880,0.907880,0.810525,2571224
2001-05-30,0.889350,0.889350,0.861560,0.889350,0.793982,1208972
2001-05-31,0.907880,0.954200,0.880090,0.880090,0.785715,3078560
2001-06-01,0.898610,0.907880,0.861560,0.861560,0.769172,757766
2001-06-04,0.880090,0.889350,0.833770,0.880090,0.785715,1437813
2001-06-05,0.880090,0.907880,0.843030,0.870820,0.777439,2389712
2001-06-06,0.880090,0.889350,0.843030,0.843030,0.752629,879242
2001-06-07,0.833770,0.852290,0.824500,0.852290,0.760896,697516
2001-06-08,0.852290,0.889350,0.843030,0.843030,0.752629,1519850
2001-06-11,0.843030,0.861560,0.824500,0.833770,0.744362,500027
2001-06-12,0.843030,0.843030,0.824500,0.833770,0.744362,779355
2001-06-13,0.824500,0.833770,0.778180,0.815240,0.727819,459841
2001-06-14,0.824500,0.833770,0.768920,0.833770,0.744362,1101358
2001-06-15,0.833770,0.833770,0.759650,0.824500,0.736086,874346
2001-06-18,0.787450,0.824500,0.768920,0.824500,0.736086,418822
2001-06-19,0.833770,0.833770,0.778180,0.824500,0.736086,1031944
2001-06-20,0.815240,0.815240,0.805970,0.805970,0.719543,289290
2001-06-21,0.805970,0.833770,0.805970,0.824500,0.736086,628233
2001-06-22,0.824500,0.824500,0.787450,0.787450,0.703009,302243
2001-06-25,null,null,null,null,null,null
2001-06-26,0.778180,0.805970,0.778180,0.805970,0.719543,161916
2001-06-27,0.778180,0.778180,0.778180,0.778180,0.694733,194299
2001-06-28,0.787450,0.787450,0.787450,0.787450,0.703009,161916
2001-06-29,0.787450,0.787450,0.750390,0.759650,0.678190,157598
2001-07-02,null,null,null,null,null,null
2001-07-03,0.750390,0.768920,0.750390,0.768920,0.686466,172710
2001-07-04,0.768920,0.768920,0.750390,0.759650,0.678190,218047
2001-07-05,0.741130,0.741130,0.741130,0.741130,0.661656,43178
2001-07-06,null,null,null,null,null,null
2001-07-09,0.731860,0.741130,0.713330,0.713330,0.636837,53972
2001-07-10,0.741130,0.741130,0.722600,0.741130,0.661656,116579
2001-07-11,0.722600,0.741130,0.722600,0.741130,0.661656,172710
2001-07-12,0.731860,0.731860,0.713330,0.722600,0.645113,183505
2001-07-13,0.722600,0.731860,0.722600,0.722600,0.645113,239635
2001-07-16,0.694810,0.722600,0.694810,0.722600,0.645113,116579
2001-07-17,0.713330,0.713330,0.676280,0.676280,0.603760,379963
2001-07-18,0.694810,0.704070,0.676280,0.694810,0.620303,523027
2001-07-19,0.704070,0.704070,0.648490,0.704070,0.628570,1047056
2001-07-20,0.694810,0.713330,0.685540,0.713330,0.636837,582897
2001-07-23,0.722600,0.722600,0.667010,0.713330,0.636837,831666
2001-07-24,0.741130,0.741130,0.694810,0.741130,0.661656,308720
2001-07-25,null,null,null,null,null,null
2001-07-26,0.741130,0.759650,0.704070,0.759650,0.678190,364850
2001-07-27,0.750390,0.750390,0.741130,0.741130,0.661656,259065
2001-07-30,0.741130,0.741130,0.741130,0.741130,0.661656,32383
2001-07-31,0.731860,0.741130,0.685540,0.685540,0.612027,207252
2001-08-01,0.741130,0.741130,0.685540,0.731860,0.653380,194299
2001-08-02,0.694810,0.731860,0.694810,0.704070,0.628570,136009
2001-08-03,0.722600,0.722600,0.667010,0.713330,0.636837,213729
2001-08-06,0.704070,0.704070,0.685540,0.694810,0.620303,151121
2001-08-07,0.694810,0.694810,0.694810,0.694810,0.620303,17271
2001-08-08,0.648490,0.676280,0.648490,0.676280,0.603760,300084
2001-08-09,0.676280,0.676280,0.639220,0.667010,0.595484,334626
2001-08-10,0.667010,0.667010,0.648490,0.667010,0.595484,279473
2001-08-13,0.648490,0.667010,0.648490,0.667010,0.595484,161916
2001-08-14,0.648490,0.657750,0.639220,0.657750,0.587217,173208
2001-08-15,0.629960,0.657750,0.629960,0.657750,0.587217,120897
2001-08-16,0.648490,0.648490,0.648490,0.648490,0.578950,10794
2001-08-17,0.648490,0.657750,0.648490,0.648490,0.578950,161916
2001-08-20,0.639220,0.639220,0.620690,0.620690,0.554131,159757
2001-08-21,0.648490,0.648490,0.648490,0.648490,0.578950,388598
2001-08-22,0.611430,0.629960,0.611430,0.629960,0.562407,140327
2001-08-23,0.611430,0.629960,0.611430,0.620690,0.554131,73749
2001-08-24,0.602160,0.602160,0.583640,0.602160,0.537588,457682
2001-08-27,0.602160,0.602160,0.602160,0.602160,0.537588,54220
2001-08-28,0.602160,0.602160,0.602160,0.602160,0.537588,166234
2001-08-29,0.602160,0.602160,0.602160,0.602160,0.537588,53972
2001-08-30,0.602160,0.602160,0.592900,0.592900,0.529321,259065
2001-08-31,0.574370,0.583640,0.574370,0.574370,0.512778,201024
2001-09-03,0.565110,0.565110,0.555840,0.555840,0.496235,97150
2001-09-04,0.555840,0.574370,0.555840,0.565110,0.504511,416663
2001-09-05,0.583640,0.583640,0.528050,0.528050,0.471425,0
2001-09-06,0.528050,0.537320,0.528050,0.537320,0.479701,17271
2001-09-07,0.592900,0.592900,0.491000,0.500260,0.446615,194299
2001-09-10,0.565110,0.565110,0.537320,0.537320,0.479701,0
2001-09-11,0.426150,0.500260,0.426150,0.500260,0.446615,32383
2001-09-12,0.444680,0.444680,0.352030,0.416880,0.372176,228841
2001-09-13,0.402990,0.426150,0.402990,0.416880,0.372176,423140
2001-09-14,0.416880,0.416880,0.416880,0.416880,0.372176,86355
2001-09-17,0.352030,0.352030,0.342770,0.342770,0.306014,75561
2001-09-18,0.342770,0.389090,0.342770,0.370560,0.330823,131692
2001-09-19,0.370560,0.370560,0.370560,0.370560,0.330823,43179
2001-09-20,0.352030,0.352030,0.352030,0.352030,0.314281,10794
2001-09-21,0.352030,0.356670,0.352030,0.356670,0.318423,92832
