Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,0.560000,0.660000,0.560000,0.580000,0.309569,48200000
2000-01-05,0.510000,0.580000,0.500000,0.540000,0.288219,21444000
2000-01-06,0.570000,0.600000,0.500000,0.520000,0.277544,18198000
2000-01-07,0.560000,0.600000,0.550000,0.570000,0.304231,20483700
2000-01-10,0.610000,0.640000,0.590000,0.600000,0.320243,26902000
2000-01-11,0.620000,0.660000,0.530000,0.550000,0.293556,13464095
2000-01-12,0.550000,0.710000,0.530000,0.700000,0.373617,64198000
2000-01-13,0.740000,0.750000,0.680000,0.680000,0.362943,36318000
2000-01-14,0.690000,0.710000,0.630000,0.660000,0.352268,19906000
2000-01-17,0.680000,0.720000,0.610000,0.630000,0.336256,13302000
2000-01-18,0.630000,0.640000,0.610000,0.610000,0.325581,6270000
2000-01-19,0.570000,0.620000,0.560000,0.580000,0.309569,6566000
2000-01-20,0.580000,0.590000,0.550000,0.550000,0.293556,9616000
2000-01-21,0.530000,0.590000,0.530000,0.590000,0.314906,3150000
2000-01-24,0.610000,0.650000,0.610000,0.610000,0.325581,10694000
2000-01-25,0.600000,0.620000,0.590000,0.600000,0.320243,5192000
2000-01-26,0.620000,0.650000,0.600000,0.610000,0.325581,11690000
2000-01-27,0.630000,0.700000,0.620000,0.650000,0.346930,21542000
2000-01-28,0.680000,0.760000,0.640000,0.710000,0.378955,33032000
2000-01-31,0.690000,0.760000,0.660000,0.690000,0.368280,27058000
2000-02-01,0.720000,0.750000,0.690000,0.720000,0.384292,23680000
2000-02-02,0.740000,0.960000,0.730000,0.910000,0.485703,75396000
2000-02-03,0.940000,1.030000,0.900000,0.990000,0.528402,70310000
2000-02-04,0.990000,0.990000,0.990000,0.990000,0.528402,0
2000-02-07,0.990000,0.990000,0.990000,0.990000,0.528402,0
2000-02-08,1.020000,1.200000,0.960000,1.140000,0.608462,51896000
2000-02-09,1.200000,1.240000,1.030000,1.080000,0.576438,45004000
2000-02-10,1.080000,1.150000,1.000000,1.070000,0.571101,28864000
2000-02-11,1.060000,1.100000,0.950000,0.960000,0.512389,27816000
2000-02-14,0.960000,1.080000,0.860000,1.030000,0.549751,41722000
2000-02-15,1.080000,1.170000,1.060000,1.140000,0.608462,58014000
2000-02-16,1.140000,1.290000,1.070000,1.180000,0.629812,70400000
2000-02-17,1.200000,1.330000,1.160000,1.200000,0.640487,80886000
2000-02-18,1.230000,1.270000,1.080000,1.110000,0.592450,28936000
2000-02-21,1.080000,1.120000,0.970000,1.020000,0.544414,21140000
2000-02-22,1.000000,1.110000,0.790000,0.950000,0.507052,20606695
2000-02-23,0.930000,1.040000,0.930000,0.970000,0.517727,15250000
2000-02-24,1.010000,1.120000,0.980000,1.090000,0.581776,39750931
2000-02-25,1.150000,1.150000,0.940000,0.980000,0.523064,29542000
2000-02-28,1.000000,1.000000,0.800000,0.830000,0.443003,36614000
2000-02-29,0.880000,0.920000,0.860000,0.880000,0.469690,15070000
2000-03-01,0.910000,0.920000,0.800000,0.820000,0.437666,11816000
2000-03-02,0.860000,0.920000,0.850000,0.900000,0.480365,26322000
2000-03-03,0.930000,1.030000,0.900000,1.030000,0.549751,57180000
2000-03-06,1.050000,1.120000,0.980000,0.990000,0.528402,56434000
