Date,Open,High,Low,Close,Adj Close,Volume
2015-09-30,4.555550,11.777800,4.333330,7.888890,7.888890,198000
2015-10-02,7.888890,7.888890,7.888890,7.888890,7.888890,0
2015-10-05,6.088890,6.088890,6.088890,7.777780,7.777780,9000
2015-10-06,7.777780,7.777780,7.777780,7.777780,7.777780,0
2015-10-07,6.166670,7.555550,6.166670,7.555550,7.555550,31500
2015-10-08,7.555550,7.555550,7.555550,7.555550,7.555550,0
2015-10-09,7.555550,7.555550,7.555550,7.555550,7.555550,0
2015-10-12,7.555550,7.555550,7.555550,7.555550,7.555550,0
2015-10-13,7.555550,7.555550,7.555550,7.944440,7.944440,130500
2015-10-14,8.777780,8.777780,8.777780,8.777780,8.777780,0
2015-10-15,8.777780,8.777780,8.777780,8.777780,8.777780,0
2015-10-16,8.833330,8.833330,8.833330,9.000000,9.000000,22500
2015-10-19,9.044440,10.333300,9.033330,10.444400,10.444400,58500
2015-10-20,10.111100,10.333300,9.888890,10.444400,10.444400,148500
2015-10-22,10.277800,10.333300,10.000000,10.055600,10.055600,238500
2015-10-23,9.944440,10.033300,9.944440,10.111100,10.111100,270000
2015-10-26,10.077800,10.066700,9.111110,9.444440,9.444440,220500
2015-10-27,9.277780,9.277780,9.266670,9.266670,9.266670,112500
2015-10-28,9.177780,9.177780,9.000000,9.444440,9.444440,162000
2015-10-29,9.277780,9.288890,9.277780,9.288890,9.288890,180000
2015-10-30,9.444440,9.444440,9.444440,9.444440,9.444440,0
2015-11-02,9.444440,9.444440,8.500000,9.444440,9.444440,229500
2015-11-03,9.444440,9.444440,9.444440,9.444440,9.444440,0
2015-11-04,9.444440,9.444440,9.388890,9.444440,9.444440,72000
2015-11-05,9.333330,9.333330,9.333330,9.333330,9.333330,63000
2015-11-06,9.555560,9.555560,9.533330,9.611110,9.611110,99000
2015-11-09,9.688890,9.688890,9.677780,9.677780,9.677780,94500
2015-11-10,9.722220,9.722220,9.688890,9.688890,9.688890,112500
2015-11-11,9.722220,9.722220,9.666670,9.688890,9.688890,108000
2015-11-12,9.688890,9.688890,9.688890,9.688890,9.688890,0
